;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC017T;PDAC031T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC027T;PDAC025T;PDAC011T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSMUSG00000009545;3.07845407920527;1.49635444446871;3.14434390420364;3.02207425702422;3.65622081086254;1.56105972648346;2.6172501841628;2.56105742339741;1.92685814171304;3.96231157328177;3.07275418520579;2.1689516341541;3.13376317767638;3.54414874220963;2.85280012470475;2.55890978941888;3.12171979155464;2.52280131381058;1.98220571343512;4.09002173467995;2.55964368784379
ENSMUSG00000026608;4.47085388687029;4.48256012361774;4.83156783411717;4.74772268870386;4.34878827350675;4.34788099813944;4.23774005200916;4.69095291692695;4.28746859181123;4.49487505860302;4.50461276911282;4.18657396082427;4.45783022074263;3.94485452258867;4.43833505308843;4.17112760191038;4.5369573404623;4.32588360405421;4.29728622679275;4.89706717132159;4.45076405350345
ENSMUSG00000040280;3.17298011763322;1.44678554867325;4.03563886657289;3.12035965808535;4.49961382430932;2.05160499479408;3.22526316410921;1.71429375352191;3.78424347427708;4.8154517534422;3.71982015605243;3.06188909644556;3.28672034051866;2.18637396583302;2.81726443452219;0.995639863520482;3.59787669081012;3.02837098896875;2.27452112417855;3.64836461820796;4.17590215455116
ENSMUSG00000025451;5.90396889824559;6.06605541881173;6.09852302680737;6.29582215995146;6.48871823622527;6.08968247070327;6.07560229314819;5.96967905155465;6.24189234773947;6.41492907586995;6.16671563855181;6.10621035015957;6.14764977201924;6.03063490600196;6.35233800864387;6.19107389507016;6.0120336398494;6.33559508934616;5.89471690816446;6.14648582496876;6.04423093637538
ENSMUSG00000028541;4.43950433018898;4.06055230139478;4.40667455405645;4.90139462658881;4.5968927111846;4.50437024421905;3.80478766993754;3.59624640895154;4.23448711258903;4.91389873392932;4.70284785473317;4.12491955126955;4.286980879911;3.56597724524559;4.50964275473017;4.21121848609125;4.16669857544692;3.98960839009674;4.10126481821512;5.14778799775939;4.50251217354118
ENSMUSG00000025421;5.37764091107951;5.43216374210865;4.95996587328737;5.32518482253755;5.52695149427119;5.49738148610703;5.62112950758449;5.62672999660875;5.589846869988;5.64065085667322;5.50447826188331;5.0578838046351;5.51584144950702;5.79218880093564;5.38865595198811;5.61594082812795;5.32601147600263;5.90577510232457;5.27025094157091;5.38735351318113;5.53686412195955
ENSMUSG00000036599;5.16410203248565;4.79386274937108;4.70697497199194;5.37490436345035;5.34073197510271;5.31349910843388;5.79485192478569;5.32912787980936;5.34525469354273;5.66710491019511;5.21285331469935;5.17703554331099;5.41433114461012;5.18528401768151;5.06801431691007;5.74499180838809;5.27797307244453;5.56318492368155;5.13105230098518;5.49636207130175;5.42733530597296
ENSMUSG00000027248;9.510083222623;8.99421016765237;8.72210122225122;9.39775469884457;9.40554454845656;9.29821639227499;9.49141511626959;9.03264301403587;9.31593741200468;9.22709312787996;9.31354726056385;9.44407839983577;9.33382405108639;9.13464717617101;9.03805500617958;9.4023407828365;9.41394387024805;9.22826988582816;9.22563046602364;9.15936763172666;9.59930887049678
ENSMUSG00000062031;3.86750029582189;4.21658048518015;3.93738264451411;4.05847040415445;3.67004385835749;3.84681608717846;3.72662196598267;3.86349007108494;3.82662551613087;3.76542184079155;3.83696753941181;3.84350533511584;3.97802858451627;3.97779663410443;4.31317683232685;4.09431692788421;3.80312447979416;4.06905969390013;3.86462591601794;4.40237978658653;3.91455176953876
ENSMUSG00000002847;5.90741013029409;4.06055230139478;6.10058822332161;5.90387138526268;5.87457396685294;4.29030617690888;4.54568956529726;4.30710479864641;4.23897731301976;6.58251921080715;4.38378187906899;5.1734572314796;4.59763142839516;3.80500581876611;5.45085057733011;4.76301256736714;6.03454997306117;4.2627664137088;5.16976815265908;6.00138599220998;6.04423093637538
ENSMUSG00000022265;7.21699363252421;6.92259228275199;6.98116491088836;7.95680550151695;6.84537458805826;7.06239177533953;7.37682190444113;6.72276313113752;7.06365280146495;7.390414852031;7.45940555475941;6.79921174904588;6.68295934915144;7.32979323667048;7.02767167692428;7.18238765096835;7.14837098489269;6.6417243535677;7.25523434457317;6.79183701108528;6.87534202202942
ENSMUSG00000022382;-1.75527805163785;-2.008763931249;0.978634244619029;-0.560106627121199;-0.489144314618093;-2.18863726738451;-0.978325355869719;-2.43481144297433;-1.12777781688478;1.45059698371528;0.870258145978915;-1.25420420527679;-0.619403560444122;-3.24396833972225;-1.27529681974463;-2.77434556443137;-1.30715050806918;-1.89393714594877;-2.07692182425501;0.983185663777193;1.13878591855892
ENSMUSG00000009731;3.30408247960007;2.95908704349686;3.32477424349976;3.5694821180585;2.82473653157883;3.27280933355246;2.06788530107238;3.03630304730757;1.81100766013814;3.07290083279514;3.28257897242439;3.20195525804485;2.4463490048651;2.06898605097337;2.89602314756664;2.60297271195087;3.21744485081695;1.96620037260755;3.17191972209026;3.55956698679524;2.37762888884142
ENSMUSG00000036298;4.88339713859301;4.80865430445265;4.66293245294101;5.76987958333691;5.4529248492423;4.82712645023095;4.08093285500941;4.69095291692695;4.58773408469341;4.604227005155;4.6338727285662;4.70076840137835;3.73378071864472;4.34904902128238;5.37497239892365;3.94254214952373;5.01572340776254;3.9133749375039;4.70251621258747;5.47493958941399;4.82563768762294
ENSMUSG00000025140;3.08657215333971;3.11795473465084;3.38022919138379;3.47807042081104;3.59956483877068;3.77066827962351;3.03788786576484;2.92004543633669;3.31664480452686;4.17576869101119;3.68614797735732;3.06961002621695;3.55788132958238;2.8518448670576;3.55996724026973;2.94482331529591;3.16077524310036;3.08507072124192;3.1073616109823;3.84486898796815;3.60701452547517
ENSMUSG00000025968;5.83817833154037;6.04226365631281;5.32397576012039;5.64184708403289;5.58099557724024;5.51723486394872;6.07846599067745;6.92764727009357;5.83495968544089;5.41431209160495;5.34099567113013;5.37539741564576;5.90005558912434;6.08456024401397;5.37954801895258;5.9983256100309;5.52059678023109;6.00093765051012;5.63044052201492;5.2941044297493;5.80503005933724
ENSMUSG00000033429;2.88722067504917;2.98536390850593;1.65467529032258;2.12920640306066;3.114828991065;2.52078797585983;3.81168804254562;3.89462923434729;3.66917523254131;2.87762033228739;2.92661085573895;2.84510558248712;3.66721147879904;3.84125929743605;3.0796958992328;3.64057545962243;2.75140248984268;4.00805355798477;2.80213351941849;2.06376859208658;3.40429993124191
ENSMUSG00000021259;-1.18700454706188;-0.904135151852387;-1.00522098357322;-0.453407979980952;0.260584101362662;-0.834501301964694;-1.18257032526132;-1.24081635951815;-1.55527281448241;-1.35984682847756;-0.295497322429539;-1.10769421833411;-1.40260248477671;-3.24396833972225;-1.43752926357757;-1.51779799931412;0.00180219084956538;-1.68988521241955;-0.271214333584501;-0.375395536765897;-0.986023359245317
ENSMUSG00000027555;3.71351413666575;4.47330641974998;3.06195269195053;4.35122948675852;4.74464212359783;4.03384808555197;4.34627366224325;4.52674241534681;4.42780726198089;3.89503657315543;4.0192935386977;4.45765957637291;4.39937438051999;4.38633211907587;3.85103459993882;4.65320620436411;3.97183685149759;4.99963121193208;3.52897070456347;3.75885064710978;4.68154570968267
ENSMUSG00000026395;8.85572587079277;8.82204616204984;8.36083125980923;8.21139921933844;8.86386892968707;8.66228199993999;8.60109901497492;8.54894991908493;8.81412309571181;8.07439363721951;8.17071576068114;9.55265426831036;8.62399058737564;8.75990924191418;9.06600119471652;9.43652247523511;8.83293936441017;9.05747907657998;9.41916420712788;8.49307431506632;8.55405546088756
ENSMUSG00000024055;3.38530077815938;3.8994649328584;3.47242425093688;3.25233453065881;3.2771657709778;3.33107266956887;4.15334025517508;3.89462923434729;3.39115557676364;3.04834086088394;3.14062488145055;3.50499476866637;3.48245075525475;3.62954842668819;3.41297349799387;4.64503358409333;3.27197233336223;4.07956271043108;3.59324185608775;3.36949155309713;3.66493519384319
ENSMUSG00000028343;5.55193072260549;6.03284597568224;5.35544824550739;6.03451283399763;5.94874323003483;5.84601014858397;5.89246227517167;5.98241688667164;5.99084327944232;5.69901161266432;5.59798170551189;5.86909666966329;5.64252758054678;5.75466456748804;5.88767968155444;6.19587728141118;5.79647021843876;5.88496781216989;5.69593477801127;5.39307544531691;6.00215766514584
ENSMUSG00000032177;4.61251977752689;3.80427066755174;4.92309874205852;4.54063826830631;3.82634702579109;4.21715660911188;4.21709846580355;4.36383754879004;4.2917971280521;4.41067072307821;4.54899873687494;4.4128383731184;4.27483811549456;3.82324643179743;4.2612292541893;4.33540465182757;4.5332416154701;3.91728381373282;4.36558259094061;4.58843582308502;4.31263956398544
ENSMUSG00000026280;4.88804938865786;4.94655568095666;4.79632625106284;5.18562404185838;4.6536516781089;4.99355915457394;5.09068055766071;4.83435866889565;4.55929158335128;4.98356180975765;4.81094854250504;4.80157040078179;4.81167314193196;4.71415294309931;5.01802268899721;5.08208995253137;4.90794098352229;4.94131980110757;4.8346770971127;5.07845916770224;4.86570714897257
ENSMUSG00000041189;2.43201580872792;1.52051451626562;2.14554954491252;2.00371824815508;1.47295087125975;2.20191409332045;0.391328750812709;-0.286112309535212;-0.0207480074851611;2.23930939460709;1.69887095640534;1.52796760716493;0.607446387273952;0.229715867638402;1.23054040216205;1.70172922257298;1.68285966028015;0.580595787051897;1.86993679736043;1.89660023036635;1.8478202008864
ENSMUSG00000013846;5.98002290874816;5.65450717067654;5.47489121078758;6.11040131423689;5.90995255942912;6.35133905316515;6.46184100289749;6.44234443052076;6.08613088727928;5.87865861359924;6.29139138780698;6.45908095000648;6.31511437896456;6.11078541502365;6.1968307123661;6.70196990465616;6.36857895936461;6.4833137976833;6.29388502696367;6.44527233081621;5.93312233593166
ENSMUSG00000005936;6.44374232798557;6.53268364337106;6.490606548825;6.60449088212041;6.4700739320235;6.42197470101648;6.01710122780986;5.96601891732239;5.99350311902122;6.29217759407651;6.09795740693596;6.26930461044431;6.12076512866372;6.13289083606494;6.48281304774638;6.43911547092632;6.3882533058141;6.33851318936977;6.16831082503648;6.69209009376706;5.79209233419885
ENSMUSG00000021957;6.71580510283743;6.48052458404097;5.84622640034948;6.15113306616857;6.75989670170659;6.59499683012963;7.57638769212998;9.27414466309342;6.87964227847795;6.67666482101384;6.67146331683409;6.75500546637413;7.27760575577479;6.87846867834339;6.73691232352173;7.65750919890962;6.96469984636466;7.45617096595761;6.94783693010261;6.10350790396478;8.07330463273391
ENSMUSG00000051022;1.89846461185882;2.48147204064683;2.6973234586191;3.10298044589606;2.93188191619635;3.13007693314045;1.1696932069289;2.02691034760963;1.65846523680696;4.29538870323078;3.26747868544156;1.88376897341875;0.443547041125213;1.37592321674642;3.1093817038518;1.14882042962161;1.88297265995968;2.22776989400086;1.77614532829555;4.35332718755352;2.78532209307049
ENSMUSG00000006395;3.69770156665653;3.80427066755174;2.71899398857253;3.23648296374829;3.53304871902718;3.82381114987813;4.2731670817082;3.76582467499605;4.38387999302284;3.56358410625794;3.7086831910669;3.59868931333302;4.72209615857394;4.24464329120044;3.69825134631284;4.29419032631502;3.20815315381016;4.94515379091078;3.74240891191505;2.85127747343665;3.63046256782063
ENSMUSG00000028601;2.24157981164737;2.02149607263153;2.01148358273786;1.61973117095018;1.83384321421026;1.99094034970465;1.40689290295737;2.39677306854552;1.76193070299215;1.95214573657093;1.02192715562308;1.20242316342887;1.15870146741638;0.433435860422959;2.23859375866781;1.65598311489276;1.60003073457959;1.93569248443342;1.6458386093456;1.99017450572899;2.45846221143365
ENSMUSG00000022680;6.78852237104317;7.00677792123452;6.90993887880239;7.02645351674082;6.9453802754463;6.76616163058476;6.75013576822581;6.49916454445635;6.70564963849797;7.05660416731294;6.76447934716148;6.48745766202312;6.82227627669868;6.56013062975912;6.61738804870469;6.78745844931992;6.74377432418021;6.90941907761067;6.58857839472678;7.04540685432007;6.66578463716178
ENSMUSG00000036949;-0.285352338355838;-0.127354117818541;-1.72798578988318;-0.26111487614481;-0.160820695559315;-0.148488537479933;1.08108948326749;0.374600126501566;0.481781544750349;-0.911426154568926;0.402057079865307;-0.53933765424754;1.01035654484862;0.770727381511102;-0.387092748478418;0.920245388117951;0.239262957701706;1.50817566101831;-0.271214333584501;-1.33410017679263;-0.314097948290981
ENSMUSG00000027610;4.14131916188603;3.68107073667859;3.67448745173932;3.94112391163131;4.1608862437116;3.62523644241647;4.48655017181569;3.98420638581153;3.87934886730073;4.36167578548236;3.99199338837702;3.52197746850882;4.19975364981076;4.21731702729349;3.70798609750575;4.16460839539169;3.75288796420721;4.46323152068911;3.71378388925262;3.83649430754543;3.97074685215069
ENSMUSG00000028633;5.75530702831912;5.47760842004617;5.34154516638319;5.32705717034858;5.22610778885307;5.09071266618886;4.69869583356891;4.62749354594832;4.29611271616949;5.26510559227682;4.94511456878334;4.86061656423575;5.14090336638525;4.271461571856;4.79869282551556;4.53813623220902;5.37042071592592;4.54887161374426;4.99641606554676;5.82000668101953;4.94733003619168
ENSMUSG00000078630;-2.31556355029131;-2.31587119990441;-3.24396833972225;-3.24396833972225;-0.617591652093426;-1.58569281078516;-2.53487083100709;-3.24396833972225;-0.953724106094962;-1.35984682847756;-3.24396833972225;-2.73348080248398;-1.89341746811;-1.81911707905055;-3.24396833972225;-2.42063090274871;-3.24396833972225;-1.89393714594877;-2.29227877488734;-2.76477509733809;-3.24396833972225
ENSMUSG00000039242;5.32885760803514;5.40484266885306;5.12732273681976;5.55504481033167;4.75440683179057;5.17493306534181;4.40676793785471;4.73463068187819;4.66317755114295;5.1046366199041;5.1442447226554;4.82228407025562;4.71312480328158;4.88016978124124;5.05853412118338;4.76732170128238;5.42758341341353;4.73312019797006;5.10097260606405;5.48702885225024;4.68154570968267
ENSMUSG00000032307;5.14867641390217;5.689557979635;5.15143013577633;5.2910602662769;5.79953145796475;5.76227595393071;5.61325210011822;6.1023009762861;6.10223949246015;5.58196990493107;5.4784854990483;5.64713841053634;5.54140866097344;5.64100526095889;6.03126355621575;6.17535151222323;5.34309085971733;5.95604217685551;5.55276828536703;5.34369997681603;5.65590270534396
ENSMUSG00000074916;4.50153668506226;4.52497619151252;4.71238693888944;4.73367566307778;4.32714133011173;4.54009516856438;4.32231407507445;3.99860972968768;4.22546456749597;4.67812516201379;4.38378187906899;4.02123734828294;4.43981590545211;4.28468605270524;4.5426576775824;4.80867470534023;4.48789003638416;4.77680304803707;4.34939085657258;4.7285353657176;4.36948584125782
ENSMUSG00000004455;5.10538529535049;5.63250638072803;5.33102921894743;5.14161860954365;5.70534631619965;5.53150399141884;5.93416270942841;5.02583418731617;5.36592998909175;5.5926252286736;5.20494902126737;4.88050528425636;5.61710317377883;5.89923842950323;5.61117760966069;6.0010725565147;5.2623464757785;6.25294313486394;5.38929519294062;5.57900597715707;5.34468754663561
ENSMUSG00000024900;6.88825649270168;7.29241984549922;6.30426408677349;6.87598775600052;7.06332880180186;6.78563902724303;7.68136345912563;6.83336626102262;7.13163545404463;6.86335272997263;6.69281499780232;6.96362099320323;7.30174397033537;7.13545970525464;6.7663272591588;7.48035128202031;6.8969210081644;7.57753733527025;7.15432818573358;6.26277462792129;6.81009925129112
ENSMUSG00000004285;5.76671966653021;5.61016488099532;4.57654368714263;5.04254297664348;5.96565431283503;5.67819852606569;6.42631511033623;5.79708523206947;6.50775783099523;5.74176205012065;5.68010149589415;5.79651321712869;6.46603644447948;6.78384562985408;6.06857913665082;6.4671999769719;5.64632037070928;7.09039057028941;5.81778599813401;4.75543794799066;6.057266300464
ENSMUSG00000037216;-0.126780495584813;1.07493110106818;-0.525923261025047;0.985385336101707;1.07608447208167;0.246967946135218;0.463207634216803;1.90986171771731;0.899864373697044;0.0409399908751931;0.286964904793599;0.345533826683509;0.970758050564007;-1.1164220956991;0.100650333048777;0.667078744957858;0.780568789490958;0.929234272861587;0.328710167734102;0.0291307504899556;1.3227604103805
ENSMUSG00000060803;4.55224499455329;4.390519378278;3.5590798358117;4.16698591842632;4.72159744949361;4.39155965877344;5.05623166717483;4.69095291692695;4.54122599267986;4.18142663026775;4.18114124891524;4.31229550129123;4.89865213634076;4.60241260329944;5.11083833407344;4.58892759193035;4.41303397248054;4.78752017937073;4.12047500111881;3.43751883161311;5.1021045317287
